rf_01,catboost_01,lgbm_01,index
0.15,0.07767685732548421,0.1861121161405141,1536
0.87,0.7955051043524634,0.7440306140360617,953
1.0,0.9920043383632013,0.999621655397808,5240
0.59,0.5959221418929733,0.7834074926283097,4567
0.15,0.07372592744810127,0.07785948047891446,4808
0.61,0.6066350477312974,0.6335962494147047,3058
0.01,0.0079176010359644,0.0012151470746058165,5101
0.45,0.554840405092573,0.584670025481193,4123
1.0,0.9754466441003725,0.9973512501222425,3756
0.41,0.45714864939166056,0.39364890782134154,3787
0.36,0.19668533616123615,0.15237319674023345,3324
0.66,0.5080781922125077,0.5826498936406327,5265
0.49,0.39033571861791433,0.24184330999367842,4563
0.47,0.36083876962986056,0.2514450621570941,5504
0.45,0.5405576107746826,0.43193443099064915,3783
0.53,0.4473579318820993,0.37741933186977994,8165
0.59,0.5047802353878136,0.4807467798613478,7905
0.98,0.9945714128825971,0.9989970994961966,7464
0.34,0.4047907266984884,0.43083202048693586,418
0.79,0.7939036248817152,0.8478722087174565,5774
0.03,0.07950938591330023,0.03611678696112826,8125
0.46,0.47378721009269725,0.512875971679,10036
0.51,0.49153233713332645,0.540412423463218,2013
0.46,0.46549168287725745,0.6119779393549277,10396
0.72,0.5935484917590336,0.6665356117770439,1240
1.0,0.9942957165159051,0.9985636738701088,3910
0.48,0.3951625737640122,0.4688711875269129,9453
0.05,0.12511379645858986,0.05642211704078063,9503
0.44,0.5263930979450732,0.5937155283165588,1530
0.42,0.4494865183376534,0.4293236272960964,9238
0.07,0.10017224406290234,0.056933512302545224,7305
0.99,0.9922414531796376,0.9988994356870504,95
0.01,0.009950669237540538,0.0017708670674117827,3631
0.39,0.33325872507993126,0.4589288894623577,8958
0.37,0.4037087256742546,0.41757473082513613,533
0.29,0.39549692438336065,0.38818532652560084,8264
0.89,0.936572007696221,0.9595743100074366,7291
0.94,0.9631208992360573,0.9970339517577664,3422
0.92,0.8729241831084275,0.9471097375268595,8839
0.94,0.9437412900538042,0.9975018845119576,4370
0.18,0.2769766681133523,0.24674554502804036,3706
1.0,0.9875923255427163,0.9984921682451363,8859
0.45,0.4643269474672793,0.3993388439898754,7286
0.07,0.06051791424831494,0.04461556276244776,4308
0.81,0.8260520508346897,0.815866344387011,10083
0.88,0.8672925549272639,0.9235144370258557,667
0.85,0.9245186895424868,0.8314448553103825,7999
0.96,0.9269043739172641,0.9771873610244944,5532
0.0,0.006620614995155062,0.0013179618484074128,2621
0.53,0.3675371431803987,0.3863648814955811,1868
0.64,0.5855936247262421,0.7366054525368598,3392
0.52,0.5765959077799044,0.6762497422542977,9591
0.27,0.34376175834988987,0.22375885196622866,8394
0.01,0.0414772958480222,0.013099131576495605,3215
0.1,0.06594524835367775,0.04654761446883985,1321
0.53,0.4792561250494072,0.4738075295474888,603
0.01,0.04429265567790863,0.034837573134186284,936
0.18,0.15256224671794105,0.13539230390667437,7751
0.59,0.4985749977258406,0.5008862483411692,3185
0.0,0.03232442015021264,0.00427441080152531,9264
0.48,0.4764101264488721,0.47117841601456417,4807
0.61,0.4646946002405428,0.5325633364494889,808
0.06,0.03620445166702531,0.04033359268879496,1443
0.45,0.4132377809643145,0.36883247145945675,8175
0.77,0.7737813439328133,0.7437709522158571,8919
0.79,0.8574512917112281,0.8598299916290659,7430
0.53,0.46980045370135226,0.5427135405628082,5391
0.48,0.4273747163666916,0.4516559167114085,842
0.12,0.11984424791969644,0.059421591309068725,8878
0.57,0.6268148259334378,0.7529433719060514,1288
0.82,0.8632442532658369,0.8258068267002218,837
0.27,0.4248978241452854,0.4137129735429871,7068
0.17,0.10257152451482696,0.10975098683947784,2546
0.74,0.8585481727358785,0.8469538649688615,78
0.62,0.41982991520360424,0.4320738951047937,8080
0.27,0.36445988140425556,0.2652103904941556,6403
0.47,0.4784014352078362,0.5236377351279788,8482
0.97,0.8449583566844223,0.8751553957068424,7341
0.53,0.5395149632714468,0.5287954900548046,9952
0.64,0.6386636651025024,0.6566835257494397,9360
0.38,0.4539514258209346,0.4038405010660302,1044
0.43,0.5538153426008435,0.5206280351980006,8734
0.08,0.06257794571318227,0.047900062683288946,239
0.1,0.16528881694282418,0.06576566371948832,6330
0.77,0.8163496205450417,0.7268867773353506,3834
0.42,0.38725688450120505,0.4155550211384191,8376
0.54,0.42651300713854273,0.41636898547131423,4484
0.01,0.05503464315572108,0.01972036107929215,1507
0.95,0.8510471965845833,0.8722935612491296,749
0.02,0.03372495973153682,0.017011646484819506,99
0.59,0.6015630674301224,0.7053798161827551,3430
0.56,0.5060694556647012,0.5869506135576033,2769
0.13,0.15543812517538216,0.030267071047731707,3391
1.0,0.9846322164692775,0.9986212693392746,3550
0.28,0.19451836044459805,0.21606168558030472,3210
0.03,0.07931780105516884,0.005941792136644555,3418
0.48,0.5152643668171663,0.6047929768792198,8618
0.21,0.16251936586760468,0.17119121900897222,1526
0.29,0.4482966314326163,0.4252959031061733,5182
0.02,0.08177769831167332,0.03958475320504607,9214
0.42,0.5302663935735836,0.4249239592848707,2668
0.6,0.5060103637678347,0.38245825101270403,857
0.36,0.41433211133954617,0.33554397012587933,9266
0.47,0.5414945883091703,0.6000887776346511,4293
0.7,0.6260999415526931,0.6388165778039165,9170
0.84,0.8904171350891511,0.8857447148906182,7844
0.38,0.37692469946432244,0.30433324495460146,5526
0.93,0.8995802456737763,0.9729311545187356,4897
0.35,0.4777808085976408,0.3912457814476624,6797
0.57,0.5525622367013555,0.5725995931477822,5754
0.48,0.5520056848086593,0.5211407977491738,573
0.26,0.5141645751011958,0.42588963330381147,26
0.05,0.05985388436881187,0.09302523621569467,4845
0.43,0.516316083850396,0.4786107640698926,4197
0.88,0.7483886071320616,0.7209846524157697,4133
0.44,0.5293187933425857,0.5460376268743827,4055
0.51,0.456227603202499,0.49768487870589445,3483
0.3,0.38295828600179727,0.3201923284570875,1902
0.51,0.4122410608238218,0.3937963313640702,9558
0.98,0.978186884106491,0.9983656754167144,6173
0.39,0.41453672189394836,0.4006747086720097,9031
0.19,0.10887877509204205,0.07896962550503715,2697
0.19,0.07264564859607028,0.09157040376163685,9954
0.64,0.6916425252191513,0.521297349845467,8196
0.99,0.9621707580415727,0.979583674572936,10355
0.61,0.5485098533905813,0.47141054484326134,2983
0.4,0.4479924586601232,0.47160273633806293,5661
0.3,0.37156331102453405,0.3680570091706814,3677
0.52,0.5285722242697294,0.45426527044680787,543
0.9,0.8901314092375009,0.9606108270170051,1266
0.98,0.9592780256874406,0.9895581614780077,10385
0.58,0.55283720424134,0.5777030226517885,9315
0.03,0.09130450004523304,0.035333453933955275,10071
0.59,0.5835529906160555,0.6631303317501009,9727
0.83,0.8951911074535265,0.8743204431312839,5709
0.93,0.8292422669627744,0.8645720884502783,979
0.95,0.976118021642563,0.9967132867097702,10494
0.32,0.29853757112353435,0.2678948802073391,5296
0.92,0.9550525944700659,0.9944459976071952,5106
0.73,0.8321682423921435,0.8340158107656143,7006
0.48,0.32435321665201416,0.48369510454340664,9870
0.71,0.6160497134828395,0.7294935453040138,2509
1.0,0.9804306642530158,0.997114288642368,4511
0.89,0.8656327517274605,0.9046013391612181,3253
0.57,0.43738315120950105,0.4361669742882974,3868
0.85,0.7983815120199006,0.8419730441224812,8261
0.9,0.8721937258481778,0.9534473136676025,6489
0.63,0.6550910628767908,0.5919499349161659,6171
0.04,0.07018179820038542,0.06656040354023912,5704
0.48,0.6345262868646305,0.5435350039823634,9511
0.03,0.021977614485322622,0.011163048646732367,3771
0.21,0.3506869363756256,0.2581551967172898,7956
0.8,0.8171593278341599,0.8859028401516513,2669
1.0,0.9906281456396264,0.99881135444226,4571
0.56,0.460328296036373,0.507820557796153,3594
0.46,0.5767100585702948,0.35846779834039894,4987
0.99,0.9765588214471661,0.9962571881143171,3770
0.81,0.8799345020187073,0.8516076207792553,10118
0.03,0.035408112425408055,0.014765232514518984,7804
0.7,0.535075828601789,0.6714169929137757,5227
0.53,0.40082731427573043,0.7171400567528378,2904
0.33,0.3487323622314815,0.3835251814403578,5947
0.42,0.43332543731809864,0.42481317452920075,8778
0.43,0.399127388202868,0.28647552645146146,8724
0.02,0.11350776095758867,0.035804190929040434,10343
0.88,0.8708111159112756,0.962916460263104,2652
0.01,0.035099286238038964,0.013927493494141172,9481
0.41,0.3678962447513472,0.26658319194740493,1120
0.03,0.044096130765478934,0.04874249433415153,10283
0.49,0.4237095553713098,0.29957582523096976,9563
0.51,0.48892364984223624,0.5911486635958171,9891
0.48,0.4422795689579677,0.5358402194021578,5816
0.06,0.07444942631225973,0.051607403643837854,155
0.88,0.8879079030726141,0.8613075591080225,1125
0.34,0.359688609350359,0.33575265787084196,4729
0.83,0.9150101174635618,0.9910986593885864,1654
0.3,0.44536590136179033,0.32461395232029394,3712
0.14,0.0666676179621595,0.09835922377591211,329
0.7,0.6323670589418545,0.5944211349278898,4325
0.92,0.9668737192915644,0.9960557322503003,9709
0.43,0.41049255758553926,0.40300160772987587,1858
0.93,0.9700809623782448,0.9985062659943953,6883
0.43,0.4329055780023503,0.40419892186475737,4159
0.14,0.328907208082666,0.2589107816503423,3000
0.7,0.5837060308991339,0.6938731485157891,10332
0.53,0.5385338238827153,0.4950601413439069,1457
0.06,0.09309760120859543,0.09154219225085156,2827
0.39,0.38663706822373634,0.3062227761798806,3053
0.95,0.9699095980755011,0.9969362784472674,5677
0.62,0.5316380637279662,0.5200664648410399,3426
0.18,0.3618720477100613,0.18189471941532295,3676
0.5,0.5861570116223047,0.599176198123162,6388
0.08,0.06741574124703731,0.03357380775038073,7472
0.03,0.06176984827897268,0.02814682411254526,767
0.59,0.5918373629804912,0.6875330389063316,7276
0.39,0.5046604245380221,0.5004039992106399,8028
0.58,0.6309822356145764,0.5823393987349421,1711
0.6,0.7345005438646333,0.6336680180874392,188
0.51,0.5602432909069521,0.590601342445179,2403
0.09,0.04679553630335701,0.09941804729012858,4350
0.54,0.5290479873142977,0.5213684494873707,8136
0.72,0.8637294721099141,0.8717064178289838,9624
0.62,0.41677392654964446,0.5186947209057399,6956
0.15,0.09433691612976548,0.09291389537002549,7109
0.07,0.0403554289624387,0.01629752787717031,6613
0.36,0.3244810971748925,0.11643080108699001,4304
0.4,0.3619939405687645,0.39376154992982243,2280
0.44,0.46861821765175965,0.525143478149866,5339
0.36,0.36939406874998315,0.2477652260325266,786
0.4,0.3640404180003764,0.32179327249978645,10116
0.39,0.5569083975253329,0.6170735826099208,8159
0.58,0.6217796266430194,0.5684052763233861,2317
0.27,0.3298874764773694,0.17731950815673375,4360
0.33,0.32989131201552585,0.2848133059305853,4566
0.61,0.5179272257885656,0.48061638797109746,3754
0.12,0.06682303387649181,0.10142166021905184,8331
0.5,0.5474454444637116,0.5703297895148882,3714
0.3,0.43034272805162044,0.5301376295938384,6908
0.01,0.016261965700987223,0.0062803649349675635,6294
0.98,0.9335809006837502,0.9702539580130036,8879
0.81,0.8017900363684157,0.7281934381078701,9874
0.75,0.7068454214769593,0.8051765149977187,4206
0.84,0.9217814604947915,0.9488384521669998,10119
0.79,0.8186514625333537,0.6950924093805583,7026
0.53,0.42507642565931,0.5047817185851343,3486
0.71,0.6325170798756478,0.6984764798569204,8404
0.07,0.05016468516202966,0.021261790365563474,5487
0.01,0.04573127589230043,0.0125500306836157,339
0.79,0.8208278908524529,0.8417104792327871,6640
0.66,0.5330600352203169,0.5501173181779863,7741
0.55,0.5118620493774526,0.6116095782972379,1493
0.54,0.6570871083323431,0.6292049686433413,8418
0.92,0.8164325792320483,0.9254261597333955,3749
0.22,0.13217756311576884,0.05050450898178242,6025
0.88,0.8930401680089836,0.922850234785801,2127
0.72,0.7076712130000129,0.7518600779613324,4671
0.52,0.4089340556272382,0.45893440518204315,9561
0.94,0.8824646493476256,0.9475616130653896,437
0.02,0.012936586342219596,0.004249112824099763,4580
0.99,0.9705417083079726,0.9967533073216566,10033
0.52,0.5429901721083152,0.4955723163290994,7015
0.57,0.5663787442170515,0.6131080386852831,3597
0.91,0.8343227332278549,0.9133715688323621,9404
0.86,0.8996413911190618,0.8631596927732299,5328
0.95,0.9771590565057726,0.9977582096097878,3171
0.28,0.3771379338471628,0.35503520576194625,6567
0.99,0.9874490339240244,0.9980482180921201,7433
0.51,0.43977286793621256,0.46776973486469775,7862
0.94,0.9702473789422339,0.9871902569989891,731
0.48,0.6252384411278423,0.636517652157202,5346
0.94,0.9649297360833915,0.9994360778507936,8718
0.49,0.3924300110865402,0.45567921056727656,3520
0.9,0.8921641843647543,0.8861943098729239,6872
0.02,0.08371673860143587,0.0654102743492625,3940
0.5,0.4662369226844464,0.4260552736568737,8129
0.51,0.5901303287698765,0.47496605117968377,2821
0.08,0.07230926924338744,0.03194217696601616,4039
0.27,0.33205096039493615,0.22250855191792918,3217
0.02,0.05484946093239244,0.030913353944061413,9339
0.04,0.07090682905441457,0.03219640671869593,1444
0.31,0.39669901625496523,0.4182415465013067,1619
0.48,0.5188374877290793,0.5390346514651295,5931
1.0,0.9960912642216789,0.9993928382649294,8531
0.94,0.9182525619640963,0.9889302622325316,860
0.97,0.941403552803377,0.99792714647288,4720
0.56,0.5067090209129573,0.7448733718556666,9842
0.51,0.643731169696958,0.6984483467422914,5739
1.0,0.9927735051302448,0.998578826593956,7718
0.5,0.5898582740572561,0.48182931503566656,8151
0.34,0.3602986338652594,0.35888835883413595,197
0.42,0.5347024931938863,0.49186344485913386,2168
0.09,0.07563413647283988,0.08627354753275801,6595
0.98,0.9770286601359327,0.9973344272762511,5840
0.12,0.30897046924344823,0.2220780549271163,9280
0.92,0.8595857439000532,0.9253691987242706,4890
0.78,0.7865980182292551,0.91858951772531,3661
0.07,0.06670480157207624,0.03586726226457984,6114
0.53,0.5967681304557756,0.5257082056063289,6236
0.27,0.41328136178196656,0.3776197762996309,9958
0.04,0.01262100435922583,0.013479523936042162,2218
0.96,0.9841370906265867,0.997231173223945,6246
0.92,0.8931524752134524,0.9696102622639338,3323
0.8,0.7295529146787897,0.766951661137654,7254
0.23,0.21083668140843195,0.08889470450143261,2048
0.32,0.42777909262789376,0.44966292650388107,5467
0.44,0.46895883067801347,0.3742234098450441,5228
0.1,0.08902926846596126,0.096009534533546,8245
0.51,0.5902400243690025,0.6178822387366403,4828
0.6,0.5538473357986937,0.5726200930674022,5522
0.03,0.053156678937964,0.025712718137518853,1382
0.58,0.49074136012349173,0.4876081004652335,4450
0.74,0.832872572373018,0.8731841447464339,5841
0.71,0.5720646094595061,0.6138509357746366,10223
0.58,0.5831692367347349,0.470914502990481,7553
0.28,0.23245355169203227,0.19150883678887817,2511
0.03,0.06658559112057265,0.026874709414468168,7364
0.22,0.14481773643058277,0.15672578371858542,6381
0.97,0.9498086374357376,0.9977510160156733,8050
0.92,0.9733312966916672,0.9975152763961457,1247
0.97,0.9789768004028319,0.995977495877845,8522
0.39,0.3712370222349931,0.4012634327791204,9580
0.53,0.6049250403153311,0.6111576999212331,3278
0.03,0.05391187775588295,0.03514952731991179,4920
0.08,0.07563877119412006,0.038999054790445055,7934
0.56,0.5152818504789854,0.6176865658163913,621
0.96,0.9878518343220076,0.9985395459035391,10194
0.81,0.883426560375017,0.9473758439993956,5741
0.96,0.9286032645439738,0.9792064718596074,8387
0.55,0.4211197377917487,0.39947350633750495,7380
0.79,0.8026701300980335,0.963843417394189,199
0.96,0.9246814228296247,0.980878780169343,1524
0.46,0.4925226941047583,0.4483362784405692,3853
0.11,0.045349213296126206,0.10184523360762723,1060
0.59,0.45223926322068053,0.44505117834689506,3814
0.63,0.760093315412673,0.6901320369607666,8797
0.62,0.6660992681487702,0.6463582673420777,9369
0.46,0.38062253837344684,0.41691446971862595,6013
0.01,0.013339818284021072,0.008764793821309702,8667
0.64,0.6585099799712233,0.5920563266727197,5857
0.37,0.40927522695819385,0.41004074980857386,2894
0.42,0.47537409678583564,0.41463924470291874,3199
0.13,0.07312159668828995,0.0934459611479338,5442
0.11,0.08712052636351728,0.030703955890370845,8962
0.65,0.5507013724180514,0.44510355163589305,1594
0.58,0.6040345766257559,0.5751943668917003,8920
0.13,0.1173006251206382,0.09741165098250136,3809
0.54,0.44848536382832216,0.3964834789734253,5256
0.5,0.41448590308961186,0.4090794322106141,5792
1.0,0.9793379587760167,0.9975953891728591,10480
0.01,0.010319406069960988,0.005890306719121389,3348
0.01,0.03138583138447322,0.011594898517010753,6394
0.04,0.0589495419540173,0.02863570504791344,5664
0.44,0.4579325811524147,0.4353391022840108,7386
0.82,0.683056912398304,0.7694739025047095,3953
0.53,0.6093512964779885,0.3782401965091254,970
0.31,0.4338397351755911,0.42042288914199644,8504
0.98,0.9644829993511442,0.996949931996145,6697
0.5,0.4892345467106523,0.4884366989699028,9562
0.55,0.4611790153892831,0.48433829812398577,8448
0.98,0.9812514825550167,0.9980099007112762,3104
0.5,0.5228597379609462,0.4812883864990433,5153
0.96,0.977515195297405,0.9939934735631433,1757
0.62,0.3580627896158187,0.21646534417643024,5060
0.38,0.6591746021890036,0.557327204512497,5699
0.17,0.14279020511118856,0.09229670358701722,3443
0.28,0.42364733526797327,0.3392423962648311,1730
0.91,0.8762004581773416,0.978633683300738,1097
0.82,0.8313471640279123,0.9268674070249204,946
0.48,0.41314750620143254,0.33302281437285514,8208
0.11,0.08330721350085324,0.10153115759813532,1797
0.35,0.42852363951429095,0.374988825626015,2884
0.73,0.866656236137407,0.9008319371162989,4893
0.57,0.5159250775418892,0.5064088478570506,7333
0.77,0.8698182676785785,0.894603605565474,4536
0.49,0.33173653134279923,0.4428223330433491,8548
0.56,0.42183728611097515,0.5471572773257659,4183
0.56,0.6020129907340899,0.4968448946794507,377
0.56,0.5681140635573474,0.7032335909494629,1100
0.49,0.47557140845449425,0.4992464349844477,3685
0.1,0.08183734265687674,0.0078417469945702,718
0.54,0.5371681952500514,0.5764007286357293,9827
0.92,0.8864746412305867,0.9096536817961638,1024
0.72,0.6094373928804088,0.6608646247572896,287
0.53,0.43158468484194046,0.5847871515566176,8854
0.29,0.3959001139618608,0.3201001723925578,7800
0.24,0.27881919642577263,0.11681274978879405,6477
0.64,0.5999265307828033,0.7129934581566338,9692
0.21,0.12749177665156897,0.11378478721041384,1139
0.02,0.012146898698043002,0.00767641009691873,7525
0.81,0.7899013887748341,0.7409862489824209,1511
0.07,0.056799870112928814,0.015796992960579074,3920
0.93,0.8926249996370005,0.9664262716254114,9666
0.39,0.3260786298001419,0.2436151437821841,4629
0.76,0.7883688366757138,0.7922032952180136,2586
0.07,0.06141039440207375,0.10071494776901654,6270
0.04,0.0660404694717493,0.06516504626529898,2295
0.51,0.5528583926826052,0.5154679785394258,2368
0.72,0.6376278945061934,0.8306035038037168,652
0.92,0.9086193944559834,0.8724245327309277,9915
0.3,0.365676051290021,0.4652389120608829,3447
0.78,0.7446749055197474,0.7713564105148958,7906
0.47,0.4116621675223029,0.41485927114486704,2588
0.56,0.6284383229024417,0.565823389282417,2555
0.35,0.41053655644770715,0.3980399516171414,4034
0.12,0.05534797459796685,0.033011939833505595,10317
0.5,0.48854395086028596,0.45224386951074463,4492
0.51,0.4513887637109879,0.39776463740160434,10107
0.34,0.5496517742133333,0.2400852918851617,2420
0.69,0.5596556781970338,0.6583924341662467,1546
0.43,0.41480370241659575,0.46476277631318597,6162
0.36,0.38755326007494945,0.2860664978560263,7519
0.62,0.5455908441838794,0.6154689255510546,1257
0.03,0.061308970088741234,0.04626323480180591,7546
0.52,0.4283882191385174,0.47191401981067804,3481
0.6,0.6151970652198532,0.5522825086174173,8864
0.13,0.1667438967005392,0.05990324251697219,7401
0.93,0.8506539437122705,0.8756656201804922,6380
0.04,0.0790788180859966,0.04829653481802133,2079
0.48,0.5363702177586112,0.5714030170790473,1561
0.36,0.41440494272001416,0.4838483903244793,2448
0.43,0.35376074705601734,0.39083208763849947,9043
0.37,0.4543762463108003,0.3421502138195107,6251
0.03,0.009784381728422973,0.008075078116558488,10388
0.89,0.8869775087242329,0.7542015174811493,9169
0.32,0.4090125250926119,0.37749664966585256,7628
0.09,0.07912010760302932,0.03802981083056622,2097
0.98,0.9620802518771099,0.9881979952347729,922
0.65,0.6080168758451983,0.5279219955788123,7195
0.55,0.5083822434199626,0.5316810718586914,9476
0.47,0.47745560151839384,0.4696343912115445,353
0.31,0.4130576557660216,0.31984660525883873,10421
0.98,0.9264592148734624,0.968294173309246,9023
0.82,0.8895110275728402,0.9285804205053741,1169
0.69,0.6193789967023173,0.684163474886358,5667
0.55,0.4371115578613292,0.3944808289816388,3224
0.09,0.1315454552668132,0.06513070320803845,3491
0.95,0.9778367010867014,0.9971897717536544,5964
0.98,0.9867753293754127,0.9974036357154475,8251
0.56,0.36392730794506184,0.3868551307386509,8032
0.05,0.05752615422471624,0.05131296751853541,8646
0.45,0.3995422234032473,0.35914349222053527,4641
0.04,0.0669538630171327,0.07353836053301778,10379
0.23,0.14284807349770576,0.1898163376182353,5350
0.58,0.512294919617079,0.5261211026022586,1716
0.3,0.32959573264933434,0.27929424253350804,3131
1.0,0.9797704681668823,0.9985165254666668,4361
0.04,0.05537528477788123,0.033749744447023416,7834
0.07,0.014192432563320385,0.01585316729227539,3983
0.37,0.44791551281542297,0.2550867174245674,1133
0.57,0.3904442477397706,0.29425746696111993,6234
0.04,0.07418118866348872,0.059000736219924084,5211
0.38,0.46949977271262844,0.36141438131153514,9134
0.5,0.5708873497853605,0.6478623114257117,9226
0.49,0.5207244982950927,0.6477689602541221,6447
0.77,0.7922878634947763,0.8891381749307605,8461
0.14,0.3107981069212964,0.12732176515105054,9379
0.43,0.36342342374055736,0.2886533204065759,10143
0.38,0.4361657777388837,0.4223695808213427,5786
0.04,0.06238120968288634,0.04384825479519641,6274
0.66,0.49603768827103645,0.6551071776117461,6240
0.06,0.08234486927373232,0.11428394064071809,6325
0.68,0.8326342216097066,0.7747632327084226,8595
0.12,0.08140111069713889,0.059203484787382764,9707
0.07,0.16674318900479787,0.016665482964130604,5558
0.08,0.04158997520787096,0.0529433254054828,2717
1.0,0.9913067906753852,0.9988578975614052,5666
0.68,0.8478666848001469,0.8671892340672732,6092
0.3,0.4528377029890735,0.3695710231229375,2727
0.55,0.5457695658778825,0.495960186531032,6075
0.44,0.5088096860298557,0.34196799410726375,39
0.0,0.011417607498710979,0.005910023467133758,6437
1.0,0.985899029077228,0.9990824629450076,1993
0.17,0.16879149317560585,0.10183481013038964,6723
0.42,0.4415763871674965,0.4640296534058658,6993
0.59,0.5860035291062103,0.7649471985373879,5334
0.03,0.10248295877253619,0.03770861364375935,6967
0.76,0.6337335237686221,0.6804279913136824,2598
0.12,0.16518739606073193,0.12435707258142248,7572
0.72,0.6105982951804513,0.5816682352141658,7527
0.85,0.7190028858209155,0.8809660113500103,1763
0.68,0.6262964100696043,0.7167498258064087,5193
0.02,0.035998618896178926,0.01430043678402884,3660
0.71,0.7999169887589832,0.7782923614777622,7174
0.69,0.5723544658286354,0.602625587334859,3820
0.99,0.9504112908702006,0.9893148993629008,8853
0.88,0.9217353347117124,0.9715566903564934,644
0.54,0.46434315709399554,0.59090652531992,9735
0.72,0.7699203751691545,0.8969297114516704,8417
0.78,0.6896446695153382,0.6981229394951491,3322
0.38,0.3922771593510162,0.29165536244384355,6423
0.7,0.8047224086929387,0.7816869472192811,673
0.05,0.06568279824170571,0.05235503790446108,5473
0.26,0.43011826559463695,0.36858673889080396,4635
0.48,0.5059233064670724,0.23948670974847175,10157
0.26,0.37948818151240205,0.28406652523640696,5396
0.44,0.4427302761430674,0.5344138069991106,2540
0.99,0.9909413520591466,0.998991724677868,7986
0.26,0.298373144395772,0.22658287564051377,8530
0.12,0.0727729991501089,0.026627451112870664,3674
0.07,0.05168378549610434,0.042427920739842626,4731
0.09,0.09791686899060925,0.07048834442060474,4714
0.07,0.03657474658179288,0.07595355243128889,3524
0.64,0.6051412076455597,0.41993440868559556,4924
0.01,0.044461471091891115,0.03634996833258654,10375
0.33,0.5077467349946893,0.20654796310744253,2123
0.88,0.8275801098596587,0.960305963519442,8913
0.12,0.06538291510389746,0.06476256364129478,4792
0.31,0.35410051753808586,0.41140728252996056,531
0.99,0.9877656079171003,0.9976469680275746,5492
0.54,0.4522758700810423,0.5150704287801706,1523
0.62,0.6020744262399208,0.46807186095165676,9925
0.79,0.8884973816809419,0.869288335012236,10060
0.87,0.7894380687894346,0.9695478234756202,2853
0.99,0.9809492566292334,0.9967345220870609,9256
0.28,0.33010319048486275,0.24700335643694246,4090
0.88,0.8675247704377328,0.950967465882662,1344
0.94,0.8568589273927367,0.8689110467031226,9184
0.39,0.4740607528013756,0.5102452120561847,4708
0.73,0.7950602878581947,0.859834555489395,9794
0.12,0.08621900638375547,0.06125683034077214,8713
0.26,0.3282548236751298,0.3175487869011159,9610
0.02,0.05795305075666819,0.03477020579390872,6954
0.67,0.6120345014348575,0.5161014896722309,6594
0.45,0.4870544392004762,0.40447976260587004,8315
0.8,0.8226130802263385,0.9098199659068793,3851
0.6,0.5106039121844779,0.4748438599189023,4746
0.31,0.3486755665023128,0.3006493541907963,8443
0.63,0.632133410233018,0.7222223776761033,987
0.14,0.03331628515185099,0.059741084297280735,4947
0.22,0.11946467769973587,0.12023247860684148,1841
0.51,0.523709146407625,0.56315396477229,9948
0.46,0.5256250613683049,0.49982449423058606,5031
0.86,0.7899167438892035,0.765600180126212,4451
0.64,0.5339259383479129,0.6816510839248184,7746
0.11,0.10107508422062629,0.06988357082224934,2914
0.48,0.4606322988686569,0.46891390027834234,7431
0.97,0.9035325223573534,0.9798617465469123,6111
0.62,0.7207309270704472,0.5119883937417694,2881
0.56,0.6189303488915581,0.5585730012691704,4176
0.85,0.8630097447172856,0.9500074933470438,3381
0.05,0.07144691824079331,0.06675919757674163,2014
0.2,0.27924219185350624,0.1573766427869397,2569
0.67,0.7109213036798094,0.6872450903625366,1144
0.59,0.8326247579230186,0.5982201796231522,5294
0.62,0.5825089990606106,0.6342983923472639,7795
0.13,0.06782592014039446,0.03723158096565372,3108
0.53,0.4570218764156077,0.4987730693945566,7823
0.37,0.47843086373263793,0.49667532495568056,4482
0.5,0.5479645550822723,0.48539893739716616,795
0.63,0.6023137701797203,0.6507344769932731,4978
0.09,0.09856718845350541,0.04205246904802086,7156
0.41,0.47343968545339266,0.4885040022448006,10456
0.1,0.06136061428168957,0.024779701726807046,6978
0.21,0.08098832890781477,0.10294642923518986,3492
0.02,0.03614180017479175,0.011634588418059266,2197
0.4,0.4239465963039326,0.3512532435213733,9750
0.6,0.5653512968513088,0.5801954042357164,8152
0.8,0.7799074677207135,0.8359113279925247,521
0.52,0.5103310343911329,0.42818450516304973,6293
0.09,0.0609707907523932,0.0475464898596547,9514
1.0,0.9915765658149556,0.9980903977640632,7740
0.41,0.41663224300807356,0.4312722332202152,1350
0.62,0.5110721221491186,0.5780780878104065,861
0.89,0.8019666491875319,0.9141637180430725,7801
0.31,0.3477487820251808,0.23279001277313596,6498
0.48,0.45733406603873483,0.5072629804789617,1007
1.0,0.9926952490713431,0.9988548375250054,6740
0.76,0.8040573415629721,0.9321498850601482,7575
0.48,0.520028184947661,0.5531340077439747,5205
0.92,0.8779572129419853,0.8904010535151979,7136
0.58,0.5858683311991014,0.5332399182610705,5785
0.97,0.9814031067495699,0.9983289980877923,1708
0.66,0.6317413438924879,0.6228467381572341,8102
0.6,0.5657744966019407,0.5471644329535567,9602
0.58,0.5425174959633143,0.6442589618579437,7069
0.24,0.35401232611281586,0.21271648899923795,4224
0.4,0.4191098844252026,0.5231082519401051,2789
0.35,0.5117998663267601,0.5184219031662379,2346
0.38,0.5325896506624755,0.4579605983792153,6038
0.52,0.4722693487185051,0.4087112132310032,9600
0.43,0.4592271751363631,0.43862665804062556,3878
0.09,0.07163662198711482,0.10138410772110744,9084
0.79,0.8139335349816438,0.8570688544823479,9921
