rf_01,catboost_01,lgbm_01,catboost_best_01,rf_best,lgbm_best,index
0.09,0.0756341364728398,0.086273547532758,0.048287271622903916,0.11631816390605054,0.03997702111922018,6595
0.98,0.9770286601359328,0.9973344272762512,0.9854274767221985,0.9649568579442385,0.9869762166681552,5840
0.12,0.3089704692434482,0.2220780549271163,0.31926974094513355,0.3106531709803731,0.2936584155542372,9280
0.92,0.8595857439000532,0.9253691987242706,0.8204733778704719,0.8726456972910356,0.8649363676871112,4890
0.78,0.7865980182292551,0.91858951772531,0.7863351899310439,0.8104912184228501,0.8811230781790875,3661
0.07,0.0667048015720762,0.0358672622645798,0.05899118217556872,0.058105250655465374,0.04999323725553028,6114
0.53,0.5967681304557756,0.5257082056063289,0.5433854144466314,0.5439198789620306,0.6078335570167318,6236
0.27,0.4132813617819665,0.3776197762996309,0.4184861292688388,0.3896002011499889,0.3911135481076408,9958
0.04,0.0126210043592258,0.0134795239360421,0.005494556816728827,0.024549461440166686,0.013281112874387822,2218
0.96,0.9841370906265868,0.997231173223945,0.98862152825525,0.9733774231578599,0.9900149114245702,6246
0.92,0.8931524752134524,0.9696102622639338,0.9101599042744893,0.9101631853466435,0.9428353209899277,3323
0.8,0.7295529146787897,0.766951661137654,0.726371406282645,0.7867128707226423,0.7050258229629474,7254
0.23,0.2108366814084319,0.0888947045014326,0.2124515265125505,0.2370122320181909,0.2818670131964411,2048
0.32,0.4277790926278937,0.449662926503881,0.4332062191979225,0.42098186766402546,0.44528192657055243,5467
0.44,0.4689588306780134,0.3742234098450441,0.40919796389723223,0.4574834148772153,0.41490429227778003,5228
0.1,0.0890292684659612,0.096009534533546,0.08246175625081463,0.08498813082478517,0.08417030622683594,8245
0.51,0.5902400243690025,0.6178822387366403,0.5689607729674447,0.5674623780080458,0.549774566756565,4828
0.6,0.5538473357986937,0.5726200930674022,0.539199721130042,0.5665260737143861,0.597768170359912,5522
0.03,0.053156678937964,0.0257127181375188,0.07325637184070707,0.07087514600863237,0.05531952936002626,1382
0.58,0.4907413601234917,0.4876081004652335,0.47169898178638764,0.49181543661782473,0.49405872975286486,4450
0.74,0.832872572373018,0.8731841447464339,0.8053778551759924,0.7451588125262019,0.8516966552989903,5841
0.71,0.5720646094595061,0.6138509357746366,0.584214740820303,0.6110696662242195,0.5718679464978862,10223
0.58,0.5831692367347349,0.470914502990481,0.5780392025245815,0.5611956967737785,0.5271680347690949,7553
0.28,0.2324535516920322,0.1915088367888781,0.2217257123591491,0.2685867460937687,0.1578272378057407,2511
0.03,0.0665855911205726,0.0268747094144681,0.05810719065252056,0.048071470208241714,0.04807920436205671,7364
0.22,0.1448177364305827,0.1567257837185854,0.11550826773184304,0.183559072925953,0.1814326700846462,6381
0.97,0.9498086374357376,0.9977510160156732,0.9849025262583924,0.9478389454470876,0.9883555852958282,8050
0.92,0.9733312966916672,0.9975152763961456,0.9707192124653011,0.9229912302155487,0.9858232122715709,1247
0.97,0.978976800402832,0.995977495877845,0.9860586159320908,0.9636826500629956,0.9859613376523267,8522
0.39,0.3712370222349931,0.4012634327791204,0.39702463604711086,0.3750294295942489,0.3896774900419564,9580
0.53,0.6049250403153311,0.6111576999212331,0.6167197297887984,0.6165989010861052,0.6427690736107523,3278
0.03,0.0539118777558829,0.0351495273199117,0.05006422989032966,0.06685036347542983,0.048230747115496894,4920
0.08,0.07563877119412,0.038999054790445,0.065402524661943,0.06524448572578162,0.06753316128923344,7934
0.56,0.5152818504789854,0.6176865658163913,0.5556459650762973,0.5230423937115348,0.6081178681731758,621
0.96,0.9878518343220076,0.9985395459035392,0.9897287292412303,0.952640289298765,0.9909024676727347,10194
0.81,0.883426560375017,0.9473758439993956,0.8668811190077105,0.8724866322743621,0.8967637986039847,5741
0.96,0.9286032645439738,0.9792064718596074,0.9215509473468977,0.9363085391126886,0.9534212560767888,8387
0.55,0.4211197377917487,0.3994735063375049,0.43737732423585524,0.43136373656323534,0.4240490219846496,7380
0.79,0.8026701300980335,0.963843417394189,0.8731672904172317,0.680992664036163,0.7041637344013612,199
0.96,0.9246814228296248,0.980878780169343,0.954726152673264,0.890656224949466,0.9680072043484942,1524
0.46,0.4925226941047583,0.4483362784405692,0.49946982273660695,0.5080098946967236,0.47023464639837653,3853
0.11,0.0453492132961262,0.1018452336076272,0.040870557378067746,0.08468115809461951,0.09205679648451741,1060
0.59,0.4522392632206805,0.445051178346895,0.45551264307280825,0.4933871503028566,0.48882187248382974,3814
0.63,0.760093315412673,0.6901320369607666,0.8024554204080582,0.6921103492902864,0.8032690235421733,8797
0.62,0.6660992681487702,0.6463582673420777,0.674301278492871,0.6474952445969401,0.6391552876650577,9369
0.46,0.3806225383734468,0.4169144697186259,0.39632329030392405,0.41276292601138376,0.37452869299811,6013
0.01,0.013339818284021,0.0087647938213097,0.007109163249332503,0.017699248711922317,0.006323794964518344,8667
0.64,0.6585099799712233,0.5920563266727197,0.6749749325464655,0.6781152445784937,0.6983702719648788,5857
0.37,0.4092752269581938,0.4100407498085738,0.3990543561183838,0.3905655009080173,0.42103248823775513,2894
0.42,0.4753740967858356,0.4146392447029187,0.4893712938610859,0.472151527925284,0.4185042837873808,3199
0.13,0.0731215966882899,0.0934459611479338,0.07221524657240726,0.08707610499953151,0.07036793478640152,5442
0.11,0.0871205263635172,0.0307039558903708,0.07822861971374305,0.07620220890774435,0.067183578654331,8962
0.65,0.5507013724180514,0.445103551635893,0.5837959889260267,0.5745640676161842,0.523606670290256,1594
0.58,0.6040345766257559,0.5751943668917003,0.6043756299893188,0.5844064341946228,0.6205192283651532,8920
0.13,0.1173006251206382,0.0974116509825013,0.11880601423653547,0.16788940067919644,0.06974361946415,3809
0.54,0.4484853638283221,0.3964834789734253,0.43764526353674443,0.48709789676857934,0.39312286592021173,5256
0.5,0.4144859030896118,0.4090794322106141,0.4199815113092042,0.42627639272743306,0.422163113575468,5792
1.0,0.9793379587760168,0.9975953891728592,0.9869761149503635,0.9773044980412245,0.987304136421976,10480
0.01,0.0103194060699609,0.0058903067191213,0.005559528921931002,0.02194977647529521,0.008380534324422078,3348
0.01,0.0313858313844732,0.0115948985170107,0.029415403352098704,0.029478883183062462,0.0185907349906899,6394
0.04,0.0589495419540173,0.0286357050479134,0.054284550282077834,0.057660974629643286,0.043516877274877026,5664
0.44,0.4579325811524147,0.4353391022840108,0.4834451971652331,0.4246439211650716,0.4129372325668042,7386
0.82,0.683056912398304,0.7694739025047095,0.7196497501762137,0.6878718661395935,0.719341250744429,3953
0.53,0.6093512964779885,0.3782401965091254,0.6115504915695692,0.5550957834414384,0.5661362112627458,970
0.31,0.4338397351755911,0.4204228891419964,0.43452957131899955,0.4082338545687317,0.4302327999097822,8504
0.98,0.9644829993511442,0.996949931996145,0.9761357600585155,0.9357784646394386,0.9860219818236028,6697
0.5,0.4892345467106523,0.4884366989699028,0.49713059032141227,0.4689804796393224,0.5159026812896493,9562
0.55,0.4611790153892831,0.4843382981239857,0.438515159980364,0.48901612418166035,0.531636116135094,8448
0.98,0.9812514825550168,0.9980099007112762,0.9865745631352633,0.9467084319223179,0.9911493396721837,3104
0.5,0.5228597379609462,0.4812883864990433,0.5174503917153706,0.5042044371846968,0.47627390204121556,5153
0.96,0.977515195297405,0.9939934735631432,0.9909430679628373,0.9836893912370677,0.9899411699332967,1757
0.62,0.3580627896158187,0.2164653441764302,0.4985000690606065,0.38557667111898547,0.3533489138548499,5060
0.38,0.6591746021890036,0.557327204512497,0.6476069925544042,0.594209425581327,0.6206196485061386,5699
0.17,0.1427902051111885,0.0922967035870172,0.139863941740263,0.1903801735872287,0.0832093330314549,3443
0.28,0.4236473352679732,0.3392423962648311,0.4197483268801834,0.39059118160612716,0.3628952889847466,1730
0.91,0.8762004581773416,0.978633683300738,0.8799267154332626,0.9022271936962128,0.9502194654941813,1097
0.82,0.8313471640279123,0.9268674070249204,0.8223126584478871,0.7430808533556867,0.7999377553807987,946
0.48,0.4131475062014325,0.3330228143728551,0.4307269138802297,0.3997114550235123,0.41671584391372435,8208
0.11,0.0833072135008532,0.1015311575981353,0.0887744018300162,0.0967060157291033,0.08409877864394903,1797
0.35,0.4285236395142909,0.374988825626015,0.41254051667354485,0.35738576588940063,0.36433093251732707,2884
0.73,0.866656236137407,0.9008319371162988,0.8482481896893231,0.793861321473315,0.9363069655962765,4893
0.57,0.5159250775418892,0.5064088478570506,0.5075450863547815,0.5255643204859864,0.4987648202743843,7333
0.77,0.8698182676785785,0.894603605565474,0.8688708695339623,0.8407153962973793,0.8042812651864585,4536
0.49,0.3317365313427992,0.4428223330433491,0.35822427047348643,0.4232046180943156,0.47895035026792815,8548
0.56,0.4218372861109751,0.5471572773257659,0.425740847021959,0.4766387014489128,0.43229713868423,4183
0.56,0.6020129907340899,0.4968448946794507,0.5943734174866953,0.6115257173652248,0.6030444312839468,377
0.56,0.5681140635573474,0.7032335909494629,0.5819240348194225,0.5648812533397367,0.5749853920940908,1100
0.49,0.4755714084544942,0.4992464349844477,0.4744020855557998,0.45790406369133824,0.4818574511701752,3685
0.1,0.0818373426568767,0.0078417469945702,0.03538543320659076,0.10463935686832437,0.044519813923366826,718
0.54,0.5371681952500514,0.5764007286357293,0.5141408565328996,0.542278268679683,0.5494637738743662,9827
0.92,0.8864746412305867,0.9096536817961638,0.9065154179602941,0.8950134703262098,0.8515667859823065,1024
0.72,0.6094373928804088,0.6608646247572896,0.589410552085076,0.6435387178182898,0.6350583443629058,287
0.53,0.4315846848419404,0.5847871515566176,0.44618701391751475,0.492229513691488,0.47715857753112323,8854
0.29,0.3959001139618608,0.3201001723925578,0.4208012263860827,0.39118782372844413,0.4141101118971454,7800
0.24,0.2788191964257726,0.116812749788794,0.24981119391874498,0.25623326098546806,0.2198269543138986,6477
0.64,0.5999265307828033,0.7129934581566338,0.6303514032591246,0.6550857074206368,0.6868657263001395,9692
0.21,0.1274917766515689,0.1137847872104138,0.1215185852601189,0.19126845742770782,0.16080425433579149,1139
0.02,0.012146898698043,0.0076764100969187,0.009258406926178362,0.02797121630018441,0.006986236865436787,7525
0.81,0.7899013887748341,0.7409862489824209,0.8247240664403932,0.7674678103444827,0.6738452838538083,1511
0.07,0.0567998701129288,0.015796992960579,0.05121848088040716,0.06986837213379055,0.03856081124882421,3920
0.93,0.8926249996370005,0.9664262716254114,0.915135736341524,0.9385283243117989,0.929391040620735,9666
0.39,0.3260786298001419,0.2436151437821841,0.3327044718058318,0.314275324177521,0.2697242787616181,4629
0.76,0.7883688366757138,0.7922032952180136,0.7850471129423627,0.735709220782261,0.8480720211313298,2586
0.07,0.0614103944020737,0.1007149477690165,0.05652002762277649,0.0749435655844166,0.047274920280363945,6270
0.04,0.0660404694717493,0.0651650462652989,0.06624398750318228,0.05248143416851463,0.053173503654276075,2295
0.51,0.5528583926826052,0.5154679785394258,0.574046552181056,0.508861836589862,0.5436401846855526,2368
0.72,0.6376278945061934,0.8306035038037168,0.6875353137668452,0.6991283463980269,0.7209880665073092,652
0.92,0.9086193944559834,0.8724245327309277,0.9031760539843544,0.9053683524383748,0.9311192990582402,9915
0.3,0.365676051290021,0.4652389120608829,0.3750010339572238,0.357037536584688,0.36482336415784505,3447
0.78,0.7446749055197474,0.7713564105148958,0.7186102857143325,0.6974524177775733,0.7193133928728781,7906
0.47,0.4116621675223029,0.414859271144867,0.4214126551137579,0.4194636039389139,0.43470459000162637,2588
0.56,0.6284383229024417,0.565823389282417,0.7373620460290221,0.55204270921022,0.557050771482725,2555
0.35,0.4105365564477071,0.3980399516171414,0.4226878968560108,0.40583171579548344,0.42575235601571504,4034
0.12,0.0553479745979668,0.0330119398335055,0.052320310715708286,0.07043662599885633,0.05218143964429937,10317
0.5,0.4885439508602859,0.4522438695107446,0.4574094584556561,0.4953851699135018,0.49922641767863524,4492
0.51,0.4513887637109879,0.3977646374016043,0.44302584837345743,0.44246882394460746,0.45537965179553963,10107
0.34,0.5496517742133333,0.2400852918851617,0.4610611074263168,0.439602964046533,0.442065345618278,2420
0.69,0.5596556781970338,0.6583924341662467,0.5813892129309359,0.6056477075454073,0.5490191699391107,1546
0.43,0.4148037024165957,0.4647627763131859,0.46320914325346024,0.4855059713244404,0.4805168960840857,6162
0.36,0.3875532600749494,0.2860664978560263,0.37841429328346904,0.38851795443573955,0.3599204884435331,7519
0.62,0.5455908441838794,0.6154689255510546,0.5669027380305562,0.5949697103163193,0.5894159329615664,1257
0.03,0.0613089700887412,0.0462632348018059,0.06393912351844863,0.05862579813688971,0.03232621955056653,7546
0.52,0.4283882191385174,0.471914019810678,0.4437250859989498,0.45303056790173646,0.49514579017633564,3481
0.6,0.6151970652198532,0.5522825086174173,0.6076981852930607,0.6330896206629928,0.6328763258182463,8864
0.13,0.1667438967005392,0.0599032425169721,0.11910539670429335,0.18222376024512466,0.19654147517916368,7401
0.93,0.8506539437122705,0.8756656201804922,0.8462239269679428,0.8641419881653968,0.8677762282612291,6380
0.04,0.0790788180859966,0.0482965348180213,0.06743349124479141,0.06352096541374755,0.05381866393624964,2079
0.48,0.5363702177586112,0.5714030170790473,0.5445894752618035,0.5291022291663843,0.5249698452525065,1561
0.36,0.4144049427200141,0.4838483903244793,0.41364953277422517,0.4281117608622198,0.41776952706348214,2448
0.43,0.3537607470560173,0.3908320876384994,0.3847990179568704,0.3905787672374068,0.3964171444132163,9043
0.37,0.4543762463108003,0.3421502138195107,0.48516399215468575,0.39916906480206804,0.40696424075559895,6251
0.03,0.0097843817284229,0.0080750781165584,0.004849616644612392,0.017898955098570146,0.009137901673597725,10388
0.89,0.8869775087242329,0.7542015174811493,0.8814079866809276,0.8469249899790873,0.7723992444150568,9169
0.32,0.4090125250926119,0.3774966496658525,0.384782195531943,0.3727499065823143,0.358619737091397,7628
0.09,0.0791201076030293,0.0380298108305662,0.06422473576451586,0.08548644441086914,0.07252220888453821,2097
0.98,0.96208025187711,0.9881979952347728,0.9737063966342705,0.9396194061072631,0.9594357956118853,922
0.65,0.6080168758451983,0.5279219955788123,0.5946801764317035,0.5850608289396535,0.6087158103965902,7195
0.55,0.5083822434199626,0.5316810718586914,0.5062658785027179,0.5155239261337394,0.5212566956050758,9476
0.47,0.4774556015183938,0.4696343912115445,0.4668988828707259,0.46168325034213203,0.44938230540709784,353
0.31,0.4130576557660216,0.3198466052588387,0.3762262797561036,0.3672087104657813,0.35688898189787804,10421
0.98,0.9264592148734624,0.968294173309246,0.9216994373108305,0.935956940300903,0.9605231479894727,9023
0.82,0.8895110275728402,0.928580420505374,0.8667282400090925,0.8427942990641046,0.8566462903362606,1169
0.69,0.6193789967023173,0.684163474886358,0.6240543609582063,0.6585378632500737,0.671620912988985,5667
0.55,0.4371115578613292,0.3944808289816388,0.4072352591521857,0.47299826878911816,0.46585406683595987,3224
0.09,0.1315454552668132,0.0651307032080384,0.11931695658941013,0.11013533977361377,0.07655673402551612,3491
0.95,0.9778367010867014,0.9971897717536544,0.9850166289351978,0.9814287013764437,0.9899080429728024,5964
0.98,0.9867753293754128,0.9974036357154475,0.9907776576399624,0.9845922674667862,0.9863932300510453,8251
0.56,0.3639273079450618,0.3868551307386509,0.37633440308596205,0.39633109815167566,0.39244274290531217,8032
0.05,0.0575261542247162,0.0513129675185354,0.05280393140636663,0.09695309980155294,0.18022330276663637,8646
0.45,0.3995422234032473,0.3591434922205352,0.4285944432670653,0.41023206374756777,0.3984984319489572,4641
0.04,0.0669538630171327,0.0735383605330177,0.07048896982385977,0.04330703665691925,0.06125953662460607,10379
0.23,0.1428480734977057,0.1898163376182353,0.14495709207432206,0.16626145373128356,0.11755371296648313,5350
0.58,0.512294919617079,0.5261211026022586,0.5015117329628744,0.5124335463657419,0.5043580165849676,1716
0.3,0.3295957326493343,0.279294242533508,0.32145125846979633,0.3130460487955173,0.3191932626732801,3131
1.0,0.9797704681668824,0.9985165254666668,0.9894447821723736,0.983306130389014,0.9902957433097828,4361
0.04,0.0553752847778812,0.0337497444470234,0.044976642205915025,0.0762392384257535,0.06709750339321253,7834
0.07,0.0141924325633203,0.0158531672922753,0.00646059502505627,0.04040653529814582,0.017404114148683147,3983
0.37,0.4479155128154229,0.2550867174245674,0.43040018899228594,0.3959830077902631,0.4384657181333581,1133
0.57,0.3904442477397706,0.2942574669611199,0.3351672340684221,0.49397814410779545,0.5104325830739173,6234
0.04,0.0741811886634887,0.059000736219924,0.08366711236419412,0.07708820034772029,0.07324856728893113,5211
0.38,0.4694997727126284,0.3614143813115351,0.4737231009920749,0.4225969774619304,0.40335504043648224,9134
0.5,0.5708873497853605,0.6478623114257117,0.5572927052476889,0.5521112706162541,0.5423256083139808,9226
0.49,0.5207244982950927,0.6477689602541221,0.4999843803050237,0.480848807471923,0.49945854295197956,6447
0.77,0.7922878634947763,0.8891381749307605,0.8755992426810822,0.8033208491971069,0.8015071007585464,8461
0.14,0.3107981069212964,0.1273217651510505,0.2841573679651694,0.24737954431013426,0.17611814231807227,9379
0.43,0.3634234237405573,0.2886533204065759,0.3555583371412206,0.3127837730103651,0.31861415335364024,10143
0.38,0.4361657777388837,0.4223695808213427,0.4359022539710074,0.4379227465495307,0.4717430070737936,5786
0.04,0.0623812096828863,0.0438482547951964,0.05266854795265215,0.04495762321942384,0.04303112268498123,6274
0.66,0.4960376882710364,0.6551071776117461,0.5171733877707941,0.5811532297755126,0.5464407963296967,6240
0.06,0.0823448692737323,0.114283940640718,0.06996751859944246,0.12756048718763394,0.11286584665721806,6325
0.68,0.8326342216097066,0.7747632327084226,0.8255080015566759,0.8007543081039173,0.7017378451533128,8595
0.12,0.0814011106971388,0.0592034847873827,0.0934631780795564,0.09898815279021973,0.060803315118188275,9707
0.07,0.1667431890047978,0.0166654829641306,0.07152836978257598,0.1979906814565034,0.13341825556125442,5558
0.08,0.0415899752078709,0.0529433254054828,0.04370273654583518,0.05874519898980952,0.030969955035871674,2717
1.0,0.9913067906753852,0.9988578975614052,0.9945391621124677,0.9954399128468328,0.991365267109477,5666
0.68,0.8478666848001469,0.8671892340672732,0.8453752936213291,0.807309300682499,0.887000910304954,6092
0.3,0.4528377029890735,0.3695710231229375,0.4450473065616944,0.36444584410044306,0.41499509618675173,2727
0.55,0.5457695658778825,0.495960186531032,0.5457061487138622,0.5469991056259365,0.5462414973785723,6075
0.44,0.5088096860298557,0.3419679941072637,0.482903043646937,0.46875648855511043,0.47632909067711915,39
0.0,0.0114176074987109,0.0059100234671337,0.0036828831787074027,0.010372606546984624,0.010667051437096677,6437
1.0,0.985899029077228,0.9990824629450076,0.9957377670831187,0.9701433319709013,0.9918822721108203,1993
0.17,0.1687914931756058,0.1018348101303896,0.14870034811810126,0.1910154392938464,0.15583158868954203,6723
0.42,0.4415763871674965,0.4640296534058658,0.4416722097986665,0.43916819494931625,0.4188930001125569,6993
0.59,0.5860035291062103,0.7649471985373879,0.6606144490929545,0.5657782064160249,0.6109981435074611,5334
0.03,0.1024829587725361,0.0377086136437593,0.0853276036870925,0.07747307977705002,0.03403147435589264,6967
0.76,0.6337335237686221,0.6804279913136824,0.6196117793387725,0.7391127263451556,0.7638563442498155,2598
0.12,0.1651873960607319,0.1243570725814224,0.1477051742668417,0.2124873028831425,0.2158591454293621,7572
0.72,0.6105982951804513,0.5816682352141658,0.5819062477928717,0.6659017054582637,0.5894442772044228,7527
0.85,0.7190028858209155,0.8809660113500103,0.7544846172758466,0.8040134461323223,0.8008837943815523,1763
0.68,0.6262964100696043,0.7167498258064087,0.63880337619252,0.6734557485244083,0.6990204748521517,5193
0.02,0.0359986188961789,0.0143004367840288,0.0320019506492985,0.04691987885102978,0.022104310481601133,3660
0.71,0.7999169887589832,0.7782923614777622,0.7664059165834987,0.7945177671964457,0.788427836460985,7174
0.69,0.5723544658286354,0.602625587334859,0.5645758974807304,0.5556767472310205,0.5431287476204244,3820
0.99,0.9504112908702006,0.9893148993629008,0.9734767628506505,0.9412286728296391,0.9605132293437421,8853
0.88,0.9217353347117124,0.9715566903564934,0.9316370846101737,0.9104849206829064,0.9560011533465516,644
0.54,0.4643431570939955,0.59090652531992,0.47830634722114196,0.5141363412127288,0.45497115668780397,9735
0.72,0.7699203751691545,0.8969297114516704,0.780169065948327,0.7100380137488487,0.8017641616534381,8417
0.78,0.6896446695153382,0.6981229394951491,0.75094522617443,0.6755222468294892,0.7819934031670326,3322
0.38,0.3922771593510162,0.2916553624438435,0.38373644726284095,0.3742386487519763,0.33213372157301274,6423
0.7,0.8047224086929387,0.7816869472192811,0.7982148027046724,0.8026301437165597,0.7981900984211341,673
0.05,0.0656827982417057,0.052355037904461,0.060904216840453,0.11323847577365644,0.050881426944729184,5473
0.26,0.4301182655946369,0.3685867388908039,0.4455041656148767,0.36514821148347937,0.39301290053367266,4635
0.48,0.5059233064670724,0.2394867097484717,0.5240637365857703,0.5038901375889645,0.42577725898795765,10157
0.26,0.379488181512402,0.2840665252364069,0.39076248723550977,0.3627443754332626,0.33670966125554025,5396
0.44,0.4427302761430674,0.5344138069991106,0.4441924462441806,0.4196779761099526,0.3926995845645023,2540
0.99,0.9909413520591466,0.998991724677868,0.9975484721375846,0.9890730699465032,0.9955054282512606,7986
0.26,0.298373144395772,0.2265828756405137,0.27258170769327117,0.2838414122570654,0.21714489542859122,8530
0.12,0.0727729991501089,0.0266274511128706,0.06484375836713928,0.07344018727307557,0.043744330185416264,3674
0.07,0.0516837854961043,0.0424279207398426,0.05564000100174365,0.08041579480219042,0.05397327898598398,4731
0.09,0.0979168689906092,0.0704883444206047,0.08632967198511454,0.11050824372926882,0.07116639101344109,4714
0.07,0.0365747465817928,0.0759535524312888,0.0360357752313166,0.03991750443538778,0.029655858612891835,3524
0.64,0.6051412076455597,0.4199344086855955,0.5860776405206991,0.6424454501350272,0.5719832637643865,4924
0.01,0.0444614710918911,0.0363499683325865,0.02596568984554158,0.01796990118643169,0.027999831085112968,10375
0.33,0.5077467349946893,0.2065479631074425,0.48566071576337866,0.44597645418275533,0.39506184635135705,2123
0.88,0.8275801098596587,0.960305963519442,0.8570451575506703,0.8862076934254107,0.9384993672424742,8913
0.12,0.0653829151038974,0.0647625636412947,0.06653805732471682,0.12814210608309587,0.0976557029320606,4792
0.31,0.3541005175380858,0.4114072825299605,0.35068339970509543,0.3870963874338944,0.4321331095746991,531
0.99,0.9877656079171004,0.9976469680275746,0.9891772299840844,0.9650235045119028,0.9864390493634072,5492
0.54,0.4522758700810423,0.5150704287801706,0.44268783800777894,0.5112112213254367,0.4735636064458886,1523
0.62,0.6020744262399208,0.4680718609516567,0.6132490363852604,0.5990964509209581,0.5865971556155364,9925
0.79,0.8884973816809419,0.869288335012236,0.8865490984614478,0.7890091089077261,0.7414611980710126,10060
0.87,0.7894380687894346,0.9695478234756202,0.8782064286248101,0.8466653983022616,0.9141737945294333,2853
0.99,0.9809492566292334,0.9967345220870608,0.9908406658713675,0.9761259063068711,0.9855920105396677,9256
0.28,0.3301031904848627,0.2470033564369424,0.3577762024108981,0.2920450493730375,0.27944630038078583,4090
0.88,0.8675247704377328,0.950967465882662,0.9118842688748862,0.8354574318152845,0.928217908597093,1344
0.94,0.8568589273927367,0.8689110467031226,0.8602378072385473,0.856663183086903,0.8524046519142515,9184
0.39,0.4740607528013756,0.5102452120561847,0.3867550475259458,0.38751398490614086,0.4345895701760923,4708
0.73,0.7950602878581947,0.859834555489395,0.8137421503373312,0.7711203692782764,0.762983983331685,9794
0.12,0.0862190063837554,0.0612568303407721,0.07749685280136542,0.07970738503473432,0.0820624184467573,8713
0.26,0.3282548236751298,0.3175487869011159,0.3208092674071567,0.29231310528364535,0.29881831131990283,9610
0.02,0.0579530507566681,0.0347702057939087,0.048931408292809966,0.04927707835317927,0.061714977465576616,6954
0.67,0.6120345014348575,0.5161014896722309,0.5924596216374708,0.6393218891270609,0.5870021622067654,6594
0.45,0.4870544392004762,0.40447976260587,0.4954735885988567,0.5058618810656932,0.5018666396137803,8315
0.8,0.8226130802263385,0.9098199659068792,0.8271778769749348,0.8418576164389951,0.867717840061529,3851
0.6,0.5106039121844779,0.4748438599189023,0.48893841904827856,0.5281731423052912,0.5505750201614958,4746
0.31,0.3486755665023128,0.3006493541907963,0.32437464230582785,0.32219713148154494,0.3365146387419885,8443
0.63,0.632133410233018,0.7222223776761033,0.650303524960523,0.6485151987357439,0.6586484699778424,987
0.14,0.0333162851518509,0.0597410842972807,0.0495691945589294,0.10833075623156999,0.0654974541101306,4947
0.22,0.1194646776997358,0.1202324786068414,0.08439953664511189,0.12988361259453043,0.11182678452045382,1841
0.51,0.523709146407625,0.56315396477229,0.537895915761193,0.5422558140170317,0.5214552964267091,9948
0.46,0.5256250613683049,0.499824494230586,0.521717474941541,0.5130920092283061,0.5355554380659967,5031
0.86,0.7899167438892035,0.765600180126212,0.810239348270014,0.8200378988388444,0.8196388620743575,4451
0.64,0.5339259383479129,0.6816510839248184,0.5209612245204782,0.566511675811163,0.5374584789607907,7746
0.11,0.1010750842206262,0.0698835708222493,0.10620689950074859,0.10605574317465594,0.10291500037667513,2914
0.48,0.4606322988686569,0.4689139002783423,0.4512632102441692,0.48798979807049475,0.46659487055903115,7431
0.97,0.9035325223573534,0.9798617465469124,0.9126737187278239,0.9320577010284007,0.9378840263163805,6111
0.62,0.7207309270704472,0.5119883937417694,0.7503005675429888,0.6619490942229843,0.6079328712012971,2881
0.56,0.6189303488915581,0.5585730012691704,0.6003211922639122,0.61932452777008,0.6397927787552302,4176
0.85,0.8630097447172856,0.9500074933470438,0.873720096241351,0.8889567201441925,0.925571516758965,3381
0.05,0.0714469182407933,0.0667591975767416,0.06237885165048503,0.09952978375099936,0.08411285540181525,2014
0.2,0.2792421918535062,0.1573766427869397,0.2580397940207054,0.27948903150789245,0.25574850243081876,2569
0.67,0.7109213036798094,0.6872450903625366,0.7231531004840195,0.6733782617229901,0.7240783442757448,1144
0.59,0.8326247579230186,0.5982201796231522,0.8108434516882389,0.7856094734938711,0.6972108790258008,5294
0.62,0.5825089990606106,0.6342983923472639,0.5728381601331559,0.5784437970140476,0.6435242426431277,7795
0.13,0.0678259201403944,0.0372315809656537,0.038565414882255414,0.09528627481058766,0.06655200210914015,3108
0.53,0.4570218764156077,0.4987730693945566,0.46818635103152384,0.5055877076330278,0.5140918247685903,7823
0.37,0.4784308637326379,0.4966753249556805,0.42898579294999273,0.44913368175896506,0.43268266602333755,4482
0.5,0.5479645550822723,0.4853989373971661,0.5556762144444395,0.4970217350870629,0.4952741064131556,795
0.63,0.6023137701797203,0.6507344769932731,0.6428063072506471,0.6137834194210794,0.6597013963878533,4978
0.09,0.0985671884535054,0.0420524690480208,0.08324122097880417,0.10867210378683986,0.08670642096404788,7156
0.41,0.4734396854533926,0.4885040022448006,0.4602532795602962,0.43518916708676786,0.49151741183004244,10456
0.1,0.0613606142816895,0.024779701726807,0.04091692117773703,0.06893671968491583,0.03736410892032224,6978
0.21,0.0809883289078147,0.1029464292351898,0.07831396753095912,0.0988541316636128,0.07877177936746425,3492
0.02,0.0361418001747917,0.0116345884180592,0.026230307479553,0.025937116266551853,0.014664224078090829,2197
0.4,0.4239465963039326,0.3512532435213733,0.42440186491521287,0.41593464892058496,0.40831888699641505,9750
0.6,0.5653512968513088,0.5801954042357164,0.5730878252379797,0.5615324209803586,0.5110363240179218,8152
0.8,0.7799074677207135,0.8359113279925247,0.7961095905103849,0.7985815676071454,0.7763586855183846,521
0.52,0.5103310343911329,0.4281845051630497,0.4790457907279178,0.484954270886521,0.46681211610384055,6293
0.09,0.0609707907523932,0.0475464898596547,0.05693859475915156,0.07552818348315721,0.06977898689613801,9514
1.0,0.9915765658149556,0.9980903977640632,0.9946435219432131,0.9904233669590861,0.9958382676409064,7740
0.41,0.4166322430080735,0.4312722332202152,0.43812311440991264,0.4275635436003772,0.4609158870232212,1350
